,0,1
54,"[1962.0368011365806, 3820.419899216937, 3820.419899216937, 959.2988099845202, 0.29226396508809155, -76.88304399674556, 113.30500069582293, -6.229106808444097, 19.93526570173618, 15.112640906463755, -3.2879811610498213, 4.790294908888382, 1.0196862694911972, 2.2849318330846664, -0.013178629620823184, -3.760884874255685, 4.256139780605676, 2.2989945036509143, -2.9153392077451636, 4.5169827431265075, 3.4140710380940082, -0.5489552971729824, -0.5684838267420096, 0.6439414463642906, -1.9997277716427337, 129.19921875, 640.1111111111111]",pop
55,"[3263.009072458591, 6715.669806318881, 6715.669806318881, 1553.6262819272447, 0.4073712764738643, -29.24582017905623, 53.87722218152714, -1.6984023442724134, 15.490329908320058, 1.0909442712021702, 0.5373823409534834, 4.9013366838903645, -3.2203359971157477, -1.6943256740886352, 2.2263435836565693, -7.136984849966853, -5.994520324689849, -2.9834963182659124, -3.8001117094231924, -4.8919959901876995, -6.725094952490567, -0.4225629196541107, -4.022471901761681, 4.378649520522651, 4.461967401766547, 129.19921875, 628.8888888888889]",pop
56,"[2519.2288395149094, 5497.686555158788, 5497.686555158788, 1003.4104102167182, 0.3458685268408812, -111.54738574856454, 85.55907758589997, 3.52641078831109, 16.3718332001214, 2.211080284068818, 5.973938251133453, -5.041325284147139, -3.9614124271450413, -0.09920053397284787, 1.5680045576441421, -5.790817405964654, -5.088468223684838, -0.21798392922108753, -4.4069544406160235, -0.7749571947473147, 1.5597762835680689, 0.36518828606688564, 0.581384887502199, -0.6899607798919243, -1.808498812030395, 117.45383522727273, 609.566037735849]",pop
57,"[3888.8598065695437, 8054.4838040168215, 8054.4838040168215, 1912.3693885448915, 0.44725095114083613, -52.55637092729835, 37.495195540772485, 14.07794469327857, 18.16997521263329, 16.774320550323093, 5.951344878777977, 6.4214937840012505, 2.700420704718534, -0.432029678347852, 3.2393038704480626, -3.9332670307817272, 1.6230882763697998, 0.30830948541459635, -0.14674385110102298, -0.5117892398544165, -1.5639136419279949, 2.068095610725106, 1.229795446007484, 4.591485138941152, 1.623398289025584, 112.34714673913044, 636.2321428571429]",pop
58,"[3729.1849924900735, 7635.15256806482, 7635.15256806482, 1449.545278637771, 0.47536011817146245, -77.92106727989345, 32.330731281298, 20.098337797649013, 27.60942521475798, 16.27774411927422, 5.332681704925619, 13.490633269318968, 3.49504030410665, 7.330965660251495, 5.260755818112309, 4.012107750212176, 5.288135815089647, 3.770464884019362, 0.7965305604589027, 0.4035692008832931, -0.7220899029104808, 3.053183441158184, 1.4074013479844294, 0.5513321906512407, -1.8939410954480769, 89.10290948275862, 632.2272727272727]",pop
59,"[2938.9859251130674, 5748.532550572796, 5748.532550572796, 1459.4923084365325, 0.3401432514163969, -87.70559326464418, 64.3631386033912, -12.968312319435414, 16.037049934684614, 0.4931922421660761, 0.40383328660157936, 4.432536467321916, -2.722294620186362, -0.3112432489714232, -0.04915136124990956, -5.9330236803773735, -4.2669989611646635, -3.506075366590135, -4.622580479115063, -4.090905254263629, -3.32017715598321, 0.2180295985656806, 2.707333134338613, 2.4826065785506675, 0.21704565609241586, 99.38401442307692, 624.2083333333334]",pop
60,"[3141.6733245858177, 6824.593174485209, 6824.593174485209, 1366.1141882739937, 0.4372088861745261, -91.87763566125356, 56.672115394935034, 13.821816094146023, 15.063357189435267, 0.9059742140770105, -4.069386191986649, -0.2252172011317166, 0.5573233693719767, -4.602744453071913, -2.617604819171895, -2.7547097389393027, -3.0893492074521527, 1.7991705044743758, -0.9610247641174398, 1.3851802599080556, 0.9077104561477846, 1.0616429694490563, 0.9052252894698772, 3.2993698470044674, 0.22754571137326876, 123.046875, 625.4833333333333]",pop
61,"[3647.752645958115, 7113.684336934455, 7113.684336934455, 2062.0585816563466, 0.3464844690687395, -88.33890245213166, 34.353156437368355, -11.274898265770386, 2.190364505734748, -4.858824923786776, -6.160794205728295, 0.31796486624227543, 2.4478481535264094, -8.157174205491204, 5.64064835053909, -9.396882132612314, -7.354499889363297, -3.9462184377619733, 2.3758274500758523, 1.2483574598848632, 10.822509066708221, 9.37899405143775, 5.2900707719631574, -2.9336820441213023, -5.574459100029357, 129.19921875, 707.3035714285714]",pop
62,"[2568.3949375460734, 5349.81856556337, 5349.81856556337, 1318.1175019349846, 0.4805845259349163, 9.61327453670593, 88.86185647819786, -20.309454890457378, 5.121938174660881, -2.906002432484038, -0.17131221193664106, 0.33647310205297504, 1.6108253692695993, -2.2684178998749216, -0.9532883757937515, -6.211015393620502, -2.9665560705528584, -1.8078746881360366, -0.32546038095218777, -1.3463098544888192, -1.673510866683162, -0.19069936533161874, 1.7140442134940128, -0.12529726556472298, -3.8986667900246896, 117.45383522727273, 617.4629629629629]",pop
63,"[2844.8785790185307, 6840.997045388631, 6840.997045388631, 999.10204624613, 0.3541978206418835, -63.52407005445052, 79.02743693710002, 42.7485563989884, 16.095836175744743, 15.270491826986575, 10.789082793984257, 13.312765628147925, 3.687542573767993, 4.928095702020229, 10.667137928205587, -0.018382782071426875, 3.472509566776067, 3.4161176184875806, -2.4447264413943093, 0.8574567717518579, -5.114397399920724, -4.290574251339193, -1.5667027570865335, -0.06369747954757263, 2.656700245318395, 80.74951171875, 620.8]",pop
64,"[2765.2497467795406, 6871.531560415458, 6871.531560415458, 961.2640286377709, 0.3603873854990099, -119.32967584064136, 85.96291203560982, 33.87580319009602, 9.989418630275441, 17.696140043097653, 0.5026872007711405, 9.569973768253105, -5.315298781522824, 4.177596302160404, 8.121187052683377, -7.989834230132624, 1.565749743839496, -2.932182691394793, -1.603391688236599, -0.18903369911539697, -2.4304802963353302, 1.2025256967192306, 5.840444290423725, 1.6096954559506027, 7.576771922247092, 78.30255681818181, 616.2972972972973]",pop
65,"[3633.0509722765833, 7532.29946481656, 7532.29946481656, 1832.959437886997, 0.3997274414080364, -26.87670191752169, 46.74375151584433, 8.672208018660571, 8.579906905956154, 6.091019652098145, 12.443404357393673, 6.974559597421339, 2.4972491759851, 1.1506492597985127, 7.2590162978426465, -3.13013715037999, 1.2660364211412667, 3.8360271708649423, 4.6822400183733714, 1.709952571055031, -0.9769407774336498, -1.2943457233206983, -2.6748362314999907, -1.268127925499829, -2.486447001572405, 117.45383522727273, 623.2]",pop
66,"[3888.8598065695437, 8054.4838040168215, 8054.4838040168215, 1912.3693885448915, 0.44725095114083613, -52.55637092729835, 37.495195540772485, 14.07794469327857, 18.16997521263329, 16.774320550323093, 5.951344878777977, 6.4214937840012505, 2.700420704718534, -0.432029678347852, 3.2393038704480626, -3.9332670307817272, 1.6230882763697998, 0.30830948541459635, -0.14674385110102298, -0.5117892398544165, -1.5639136419279949, 2.068095610725106, 1.229795446007484, 4.591485138941152, 1.623398289025584, 112.34714673913044, 636.2321428571429]",pop
67,"[3669.70922078474, 7876.25616299304, 7876.25616299304, 1620.3227796052631, 0.4235336439389917, -8.538215481041524, 54.28880688873386, 20.965051246479252, 13.109703858720035, 9.72693728404522, 6.021226284015446, 10.725291262406284, 6.099406812796176, 0.6931591173181563, 5.000695949229642, -3.449489992861199, 0.8779638591771486, -1.931874492913968, -2.782647357409599, -2.6675231667411263, -3.313274639305136, 1.7076825450194852, -0.15455708426157452, 4.850947433589002, 2.9123030444070044, 129.19921875, 639.5873015873016]",pop
68,"[4036.5531031680894, 8330.959806862675, 8330.959806862675, 2142.451141640867, 0.4452453530211988, -34.16489146959222, 40.395576303720496, 17.48751345604326, 13.417415126434983, 13.253479500802573, 7.454610374049761, 18.185045143358234, 2.7261562744327694, 4.357525515739374, 5.832928311534612, -1.1368767009643146, 3.118074106706826, 2.42197225255326, -2.0759195455264803, -1.2671840299821744, 0.15490103245719664, 2.3220060798590327, 4.309857440529862, 2.1335515720523586, 2.950943784848137, 112.34714673913044, 623.8703703703703]",pop
69,"[1826.4753411189013, 3796.022263812355, 3796.022263812355, 747.4482391640867, 0.3166565450305372, -125.93881136895322, 117.32941349701468, -0.06540237095792147, 10.217745425718075, 4.495072154143247, 2.181338714435652, -3.638608790950287, 3.3810310010048057, 1.736327285894665, 4.555352739586687, 0.8432986479751775, 2.4306145633552934, -3.1062974353062285, -2.8380828146547143, -6.1179856997645325, -5.2618187344023895, -1.8030997799152497, -3.199967039674201, 1.2860217370781843, 5.811746099446307, 123.046875, 651.2203389830509]",pop
70,"[3510.3316862125134, 7255.46540793576, 7255.46540793576, 1722.0304034442725, 0.43132918684164834, -42.82396109076137, 54.88819031859914, 17.041540200588074, 19.794297675434375, 6.863186780863791, 2.77320694174911, 11.824328204405392, 1.209277035146249, 7.944143088671139, 1.131086553532843, -4.0794422893320945, 0.12389288827637421, -4.2401617465955015, -4.453672533111613, -2.5129338811318065, -2.892710361409476, 0.6073197030999327, 0.88602452355759, 2.312880196408984, 1.9277775370538872, 99.38401442307692, 637.2448979591836]",pop
71,"[3399.9467157968547, 7052.190638141677, 7052.190638141677, 1658.7805969427245, 0.4371677870352388, -47.715035481473556, 55.56790755088382, 19.238753628816234, 24.484849154224744, 4.051933684941543, 1.547762491274784, 6.950829770937833, -1.0489763595757007, 3.08597914419489, 1.7827892341371687, -3.0502333923796527, 1.9347303923852681, -4.673788869423515, -2.5109329112262793, -0.8577518906109467, -2.2815959604676603, -1.6818114383736664, -3.224371371477814, 2.6228538019437133, 1.8967440933778037, 99.38401442307692, 620.9166666666666]",pop
72,"[2467.9123771635122, 5480.383385748985, 5480.383385748985, 983.1535410216718, 0.32979383079077107, -6.9290503758265665, 68.90324519274995, 3.78128269759847, 28.21685241398101, 2.2877189179448765, 13.611768988272692, 1.0292428385051533, 6.003128903126456, 2.7587241928372968, 15.039586076115699, -8.761984566558844, 0.7983435887300812, -7.22049188686848, 2.9302138306758088, 0.5568040030651507, 11.363939723792456, 11.4829470029239, 14.184083066804483, -0.9260021695190531, 0.8040760479517897, 161.4990234375, 638.0253164556962]",pop
73,"[3543.2124131541714, 7779.906320239994, 7779.906320239994, 1429.53028250774, 0.475578018091235, -38.242364769916755, 47.842908031225356, 20.06359018526548, 23.825261515631233, 19.779797137855404, 13.644572638696697, 14.683595814911644, 4.553460129338662, 7.700621059676097, 8.946214875302235, 5.429808022528136, 1.1667350413407374, 1.0909894241939297, 4.391958545223829, 4.587954828527622, 2.540651893232, -0.25674897937281754, 4.625268249561236, 3.018719594608814, -1.3008823129203526, 143.5546875, 639.1159420289855]",pop
74,"[4052.637359061055, 8382.927602958236, 8382.927602958236, 2109.3296488003098, 0.46509118753061024, -52.599743408537044, 47.773422476817984, 13.463850202559524, 2.2293465323743415, 13.268142001906979, 9.149080243273943, 14.451732853481165, 0.8654460527956495, 9.46186115860565, 7.000081920195286, -0.6900117269665977, 1.737168798519406, 8.502920382932867, 6.933042029552514, 3.1745124174287858, 2.2436586972025436, -0.9116961999606836, 2.039833309568898, 2.2872216228191586, 3.465456118418774, 129.19921875, 645.3809523809524]",pop
75,"[3497.6023152198827, 7661.881718115575, 7661.881718115575, 1362.213985100619, 0.39027971917355997, -46.83040571801657, 55.89410170856938, 26.07916826533463, 16.543621792478305, 7.094800676110217, -3.351806036345818, 9.254181103452604, -0.845950582056134, 8.314365445981096, 7.119852891994347, -0.538142001658914, 1.7627631985675702, -1.8249756582979566, 5.222425623528789, -3.0862378277187914, -0.8531613942872472, -3.8612026348120163, -2.3419180652678615, -0.23782847538243826, 2.209718187734852, 95.703125, 649.6086956521739]",pop
76,"[3420.3406026315834, 7790.523038718097, 7790.523038718097, 1310.9822465170278, 0.34936668751312977, -93.55615902653282, 59.69227244902161, 32.11875101439732, 13.111078510210007, 13.273322939791733, -6.875930901269966, 2.32312401910888, -7.8972627400598405, 2.2823574117547536, 4.483598480638042, -4.046752952083529, 2.6728723961374388, -3.0834903605984576, -5.742654312508183, -1.5182900169856188, -1.2000962196427405, -3.055677557742071, -1.09120331760012, 2.387804680194261, 4.746825793515986, 83.35433467741936, 625.4]",pop
77,"[3644.6944663591103, 7658.159621519721, 7658.159621519721, 1593.5504547213623, 0.40942182476877226, -68.85322134186922, 40.464874755988355, 25.379044529453253, 35.77373994367869, 13.394774895096207, 2.8413063234527676, 12.763276393602055, 4.492397626565891, 3.35280846063252, 10.028461385142077, -2.382411892582771, 2.9897672833352433, -1.7984614000778822, -3.3932537927048445, -1.5512497319533474, -1.6653419959418008, -3.5179570533544378, 1.385862973915749, 2.0409361934493586, 1.5157343340836664, 95.703125, 641.7826086956521]",pop
78,"[2949.610493340507, 6068.40803318953, 6068.40803318953, 1122.1549680727553, 0.4556354724481331, -65.1187874607736, 65.45196798268802, 4.108839784716077, 32.741225000287, 16.913300250528497, -5.819376831270809, 14.964212713147369, -0.24165524822578083, 9.031883944454544, 8.43517516824503, -6.576450673769986, -4.48027752220947, -2.63536238430747, 3.453385436023289, 1.6002145162086199, -0.6925596264806957, 3.2028244626088824, 1.0446284779735875, -1.1656738415777457, -4.720670556587774, 95.703125, 643.9375]",pop
79,"[1988.1373576006426, 4267.004876015081, 4267.004876015081, 662.1123984133127, 0.3226750013785923, -170.86846725637025, 105.89175953532003, 31.07347278575364, 22.249834118206678, 12.814508404754166, -5.156971724430241, 11.240876094818924, -2.0984281450610847, -0.1514220533213299, 5.079780313183367, -11.548610942680048, -3.6152314128119527, 1.3871094196894878, -6.624636954795669, -2.4342420259549598, -7.367135438315849, -2.558264804594114, -1.711302024131352, -6.142716745183273, 5.069873078270452, 117.45383522727273, 637.8070175438596]",pop
80,"[2125.085387693448, 4977.767115900522, 4977.767115900522, 677.9248500386997, 0.3744844917936733, -169.06432350680313, 94.6646197857837, 24.480214206358053, 27.37761950372181, 11.630029291959904, 14.89847922908275, 4.2511369905061525, 12.379401910963383, 10.704942023409991, 5.125444924875275, -0.3412397596977162, 1.2530709492711156, -4.145343964357009, -3.109692798460333, 0.30487139639445193, -3.551391758243447, -2.8076037054778484, -5.764667116461197, -5.210795270489905, -0.08426114335658152, 92.28515625, 654.953488372093]",pop
81,"[2679.20257830522, 5533.550246519721, 5533.550246519721, 1260.9598732585139, 0.38561690603423865, -50.788400149514004, 80.22408022982022, -9.30115427376964, 20.28977375111243, 12.09799631218036, 6.787007820754898, 6.281122684647915, 3.4288610210345083, -3.9579665080327167, 2.572070612706123, -5.704004779313343, 0.488589383067244, -0.5763103064170042, -0.5888245299765883, -3.3983545460021185, -6.799400807586597, -5.521941744713239, -1.623800532851902, -1.6078334662375346, -1.5082373878620534, 99.38401442307692, 627.5416666666666]",pop
82,"[2149.843553305595, 5223.6586426914155, 5223.6586426914155, 517.2001983359133, 0.356182618799381, -161.5891815270197, 85.57363459486602, 53.27797142755932, 32.20023844468647, 27.174430046060102, 11.324312428174432, 7.906429984791241, 8.771122767524439, 1.2541924165220333, 13.19212491635061, 0.07230938345251685, 4.828852842432096, 3.094756125680812, 2.3480371066090306, 3.6841260039927595, -2.872499793327417, -2.6174472898535885, -3.1530943695964235, -1.1913358032584467, -1.4794652978103624, 143.5546875, 634.4782608695652]",pop
83,"[1967.765607015237, 4125.7567226471865, 4125.7567226471865, 824.4545762383901, 0.25165104188755194, -224.35222091528593, 107.34814470465281, -1.5895304006219668, 13.886003173603065, 8.120070387593442, -9.368736378550706, 8.1174207472072, 9.288798867835286, 9.098780431431656, 6.026246621916445, -6.656484162904249, 2.068609593242071, 6.185361462346404, 8.314238759603933, 7.566981109507836, 2.0594057017468734, 4.5531853726742035, 1.2245348624668844, -1.6464040106105595, -3.714514723404243, 129.19921875, 645.6129032258065]",pop
